Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
4858,0.0043,0.0875,0.0022,0.0111,0.0013,0.0005,0.0010,0.0003,0.0005,0.0169
4859,0.9683,0.0279,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4860,0.9991,0.0439,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4861,0.9961,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4862,0.8104,0.9969,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4863,0.1127,0.0000,0.0000,0.0003,0.0000,0.0011,0.0000,0.0046,0.0000,0.0000
4864,0.9585,0.0001,0.0000,0.0000,0.0000,0.0000,0.2793,0.0000,0.0000,0.0000
4865,0.6018,0.0001,0.0001,0.0001,0.0008,0.0000,0.0000,0.0100,0.0000,0.0001
4866,0.4800,0.0000,0.0000,0.0001,0.0108,0.0000,0.0000,0.0000,0.0000,0.0007
4867,0.0000,0.0000,0.9997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4868,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4869,0.7163,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4870,0.9210,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4871,0.3462,0.0001,0.0001,0.0002,0.0001,0.0002,0.0000,0.1499,0.0000,0.0001
4872,0.0000,0.0000,0.9959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4873,0.0000,0.0000,0.9997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4874,0.2186,0.0001,0.0002,0.0004,0.0000,0.0000,0.0002,0.0005,0.0000,0.0207
4875,0.4280,0.0000,0.0000,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
4876,0.7391,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
4877,0.9532,0.0039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4878,0.0100,0.0004,0.0869,0.0002,0.0008,0.0369,0.0030,0.0005,0.0753,0.0054
4879,0.4654,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0132
4880,0.9991,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4881,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4882,0.9790,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4883,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4884,0.4321,0.0042,0.0001,0.0149,0.0022,0.0006,0.0001,0.0000,0.0000,0.0000
4885,0.0888,0.0001,0.0000,0.0002,0.0000,0.0386,0.0000,0.0000,0.0000,0.0000
4886,0.0158,0.3342,0.0008,0.0000,0.0000,0.0003,0.0002,0.0000,0.0050,0.0000
4887,0.0018,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4888,0.2277,0.0529,0.0001,0.0020,0.0008,0.0004,0.0040,0.0001,0.0000,0.0001
4889,0.8512,0.0001,0.0000,0.0000,0.0001,0.0000,0.0000,0.0002,0.0000,0.0000
4890,0.0024,0.0201,0.6436,0.0000,0.0000,0.0006,0.0000,0.0000,0.0000,0.0000
4891,0.8768,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4892,0.0151,0.0025,0.0001,0.0003,0.0000,0.2390,0.0001,0.0000,0.0001,0.0000
4893,0.9962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4894,0.5755,0.0208,0.0000,0.0000,0.0012,0.0000,0.0002,0.0000,0.0000,0.0000
4895,0.7137,0.1377,0.0003,0.0003,0.0006,0.0000,0.0460,0.0003,0.0001,0.0002
4896,0.7987,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0007
4897,0.0003,0.0000,0.0000,0.9730,0.0000,0.0003,0.0000,0.0000,0.0000,0.0002
4898,0.9845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4899,0.0855,0.0009,0.0002,0.0178,0.0007,0.0015,0.0033,0.0001,0.0002,0.0010
4900,0.3542,0.0010,0.0002,0.0035,0.0097,0.1762,0.0001,0.0056,0.0003,0.0003
4901,0.7646,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4902,0.4375,0.0000,0.0000,0.0000,0.0002,0.0000,0.0066,0.0000,0.0000,0.0000
4903,0.0000,0.0023,0.0002,0.0000,0.0017,0.6609,0.0001,0.0075,0.0001,0.0002
4904,0.9820,0.8321,0.0000,0.0000,0.0000,0.0000,0.0025,0.0000,0.0000,0.0000
4905,0.9689,0.0013,0.0000,0.0002,0.0002,0.0000,0.0001,0.0000,0.0000,0.0000
4906,0.9463,0.0002,0.0000,0.0000,0.0092,0.0000,0.0001,0.0000,0.0000,0.0000
4907,0.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4908,0.9986,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4909,0.0039,0.9279,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000
4910,0.8654,0.0002,0.0000,0.0001,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
4911,0.9982,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4912,0.9993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4913,0.0152,0.0003,0.0000,0.2954,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001
4914,0.0266,0.0001,0.0000,0.5879,0.0001,0.0028,0.0007,0.0037,0.0000,0.0000
4915,0.9986,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4916,0.6054,0.0141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4917,0.0000,0.2266,0.1268,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
4918,0.9197,0.0091,0.0002,0.0002,0.0001,0.0002,0.0002,0.0000,0.0000,0.0000
4919,0.0000,0.0049,0.0084,0.0000,0.0000,0.0000,0.0888,0.0000,0.0205,0.0000
4920,0.9994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4921,0.0333,0.4937,0.0332,0.0005,0.0001,0.0001,0.0044,0.0001,0.0087,0.0005
4922,0.0141,0.0023,0.0007,0.0001,0.0001,0.0039,0.0000,0.0004,0.3539,0.0004
4923,0.9989,0.0090,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.0000
4924,0.9782,0.4625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4925,0.9679,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000
4926,0.9954,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4927,0.0763,0.0006,0.0000,0.0026,0.0000,0.0022,0.0000,0.0000,0.0000,0.0000
4928,0.0414,0.0800,0.0087,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000
4929,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4930,0.0341,0.9291,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4931,0.6760,0.9671,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4932,0.9506,0.0064,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4933,0.9030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000
4934,0.5735,0.0013,0.0001,0.0004,0.0065,0.0006,0.0053,0.0012,0.0000,0.0129
4935,0.0012,0.0027,0.0000,0.8771,0.0001,0.0011,0.0002,0.0000,0.0000,0.0000
4936,0.0421,0.0325,0.3845,0.0025,0.0271,0.0204,0.0095,0.0030,0.0170,0.0037
4937,0.9865,0.0487,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4938,0.9955,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4939,0.9656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000
4940,0.4832,0.0610,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4941,0.0873,0.0018,0.0002,0.0003,0.0705,0.0000,0.1057,0.0004,0.0002,0.0027
4942,0.9891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4943,0.0000,0.9578,0.0024,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
4944,0.9997,0.0018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4945,0.0068,0.0001,0.0001,0.0033,0.0003,0.0000,0.0010,0.0103,0.0000,0.8049
4946,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4947,0.0975,0.0000,0.0000,0.0000,0.2919,0.0000,0.0000,0.0003,0.0000,0.0000
4948,0.9877,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4949,0.0175,0.0112,0.0808,0.0055,0.0021,0.0105,0.1221,0.0020,0.0107,0.0060
4950,0.6559,0.0009,0.0000,0.0001,0.0045,0.0000,0.0001,0.0047,0.0000,0.0000
4951,0.0055,0.9837,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000,0.0000,0.0000
4952,0.8492,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4953,0.9901,0.0382,0.0000,0.0000,0.0006,0.0000,0.0001,0.0000,0.0000,0.0000
4954,0.7822,0.0241,0.0019,0.0004,0.0000,0.0003,0.0002,0.0002,0.0004,0.0001
4955,0.0009,0.9550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4956,0.0001,0.0000,0.0000,0.0004,0.0000,0.0000,0.0109,0.0000,0.0000,0.5412
4957,0.6567,0.0069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4958,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4959,0.7709,0.0092,0.0000,0.0055,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4960,0.1789,0.0000,0.0000,0.0000,0.0061,0.0005,0.0011,0.0095,0.0000,0.0000
4961,0.1144,0.0018,0.0002,0.0068,0.0038,0.0005,0.0073,0.0026,0.0000,0.0005
4962,0.8439,0.0433,0.0001,0.0000,0.0002,0.0000,0.0020,0.0000,0.0000,0.0000
4963,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4964,0.1604,0.0727,0.0005,0.2679,0.0016,0.0013,0.0019,0.0001,0.0000,0.0000
4965,0.9071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4966,0.9997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4967,0.6905,0.0018,0.0030,0.0006,0.0001,0.0020,0.0001,0.0008,0.0001,0.0001
4968,0.3715,0.0000,0.0000,0.0000,0.0010,0.0000,0.0001,0.0186,0.0000,0.0001
4969,0.0419,0.0010,0.0001,0.0000,0.0009,0.0123,0.0000,0.0000,0.0004,0.0001
4970,0.0010,0.0000,0.0000,0.8942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4971,0.1053,0.0018,0.0331,0.0037,0.0017,0.1850,0.0086,0.0009,0.0005,0.0001
4972,0.9912,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4973,0.8767,0.0022,0.0007,0.0009,0.0008,0.0000,0.0043,0.0000,0.0000,0.0002
4974,0.6180,0.0001,0.0000,0.0002,0.0000,0.0018,0.0000,0.0000,0.0000,0.0000
4975,0.9550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4976,0.0059,0.6773,0.1048,0.0003,0.0000,0.0000,0.0001,0.0001,0.0000,0.0000
4977,0.1741,0.3999,0.0001,0.0009,0.0076,0.0001,0.0002,0.0001,0.0001,0.0000
4978,0.9972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4979,0.0688,0.0010,0.0000,0.2680,0.0040,0.0043,0.0034,0.0006,0.0000,0.0001
4980,0.8051,0.0696,0.0006,0.0027,0.0115,0.0004,0.0004,0.0007,0.0000,0.0001
4981,0.3140,0.0004,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000,0.0000,0.0000
4982,0.6749,0.0010,0.0000,0.0002,0.0153,0.0003,0.0002,0.0149,0.0000,0.0001
4983,0.0484,0.0020,0.0007,0.0040,0.0080,0.1509,0.0250,0.0516,0.0024,0.0133
4984,0.0073,0.0027,0.0006,0.0730,0.0052,0.0006,0.0116,0.0009,0.0001,0.0484
4985,0.8528,0.0008,0.0000,0.0000,0.0004,0.0000,0.0084,0.0009,0.0000,0.0010
4986,0.0041,0.0076,0.0067,0.0573,0.0023,0.0002,0.0413,0.0008,0.0005,0.0552
4987,0.9904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000,0.0000,0.0000
4988,0.0531,0.0009,0.0002,0.0113,0.0190,0.0001,0.0004,0.0001,0.0000,0.0022
4989,0.9431,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4990,0.8046,0.0000,0.0000,0.0000,0.0074,0.0000,0.0000,0.0000,0.0000,0.0000
4991,0.0097,0.0062,0.0001,0.0011,0.0566,0.0095,0.0012,0.0035,0.0144,0.0070
4992,0.9818,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4993,0.0140,0.0000,0.0000,0.0001,0.0000,0.1467,0.0000,0.0000,0.0000,0.0000
4994,0.6666,0.2595,0.0010,0.0009,0.0003,0.0004,0.0006,0.0001,0.0000,0.0000
4995,0.0937,0.9925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4996,0.8147,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4997,0.0035,0.0471,0.0000,0.0417,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4998,0.0002,0.0001,0.0001,0.0311,0.0001,0.0075,0.0069,0.0000,0.0002,0.0001
4999,0.9878,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5000,0.0031,0.7539,0.0227,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5001,0.9498,0.0004,0.0000,0.0000,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000
5002,0.8846,0.0037,0.0000,0.0000,0.0005,0.0000,0.0011,0.0000,0.0000,0.0001
5003,0.5075,0.0001,0.0000,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5004,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5005,0.6471,0.0009,0.0000,0.0008,0.0007,0.0106,0.0000,0.0000,0.0000,0.0000
5006,0.0136,0.0004,0.0000,0.0003,0.0000,0.3067,0.0000,0.0000,0.0000,0.0000
5007,0.0115,0.0000,0.0000,0.0005,0.0207,0.0015,0.0006,0.0004,0.0033,0.0001
5008,0.0437,0.0019,0.0032,0.0020,0.0010,0.0308,0.0025,0.1885,0.0013,0.0239
5009,0.8714,0.0467,0.0015,0.0013,0.0013,0.0002,0.0680,0.0001,0.0001,0.0013
5010,0.0007,0.0002,0.0019,0.0000,0.3138,0.0001,0.0000,0.0000,0.0001,0.0021
5011,0.0679,0.0003,0.0000,0.0004,0.0387,0.0009,0.0036,0.0001,0.0001,0.0063
5012,0.4933,0.0000,0.0000,0.0000,0.0236,0.0000,0.0002,0.0000,0.0000,0.0000
5013,0.1142,0.0001,0.5336,0.0001,0.0001,0.0009,0.0003,0.0008,0.0000,0.0000
5014,0.9817,0.0137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5015,0.9989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5016,0.0251,0.4202,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5017,0.3459,0.0003,0.0000,0.0003,0.0235,0.0001,0.0005,0.0000,0.0000,0.0001
5018,0.8376,0.0025,0.0005,0.0003,0.0001,0.0004,0.0000,0.0001,0.0000,0.0000
5019,0.0903,0.8013,0.0034,0.0020,0.0000,0.0002,0.0001,0.0000,0.0000,0.0000
5020,0.6093,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5021,0.9450,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5022,0.9880,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5023,0.0020,0.5644,0.0141,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
5024,0.0379,0.8766,0.0001,0.0011,0.0000,0.0000,0.0028,0.0000,0.0001,0.0000
5025,0.9988,0.0045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5026,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9925,0.0000,0.0000
5027,0.9986,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5028,0.0002,0.0005,0.0000,0.3234,0.0000,0.0587,0.0000,0.0031,0.0001,0.0000
5029,0.0000,0.0011,0.9459,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5030,0.9694,0.0000,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000
5031,0.3880,0.0026,0.0030,0.0006,0.0052,0.0002,0.0210,0.0059,0.0000,0.0194
5032,0.2508,0.0102,0.0108,0.0017,0.0034,0.0006,0.0154,0.0226,0.0005,0.0987
5033,0.0012,0.0000,0.0000,0.0011,0.0003,0.1156,0.0000,0.0000,0.0018,0.0001
5034,0.0948,0.5649,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5035,0.7686,0.0001,0.0000,0.0059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5036,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5037,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5038,0.2777,0.1708,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000
5039,0.7235,0.0924,0.0001,0.0001,0.0000,0.0000,0.0167,0.0000,0.0000,0.0000
5040,0.2797,0.0040,0.0002,0.0017,0.0002,0.0003,0.0000,0.0001,0.0000,0.0002
5041,0.0002,0.0000,0.0000,0.0011,0.0000,0.9168,0.0000,0.0000,0.0000,0.0000
5042,0.0002,0.0001,0.0000,0.1872,0.0000,0.0189,0.0000,0.0000,0.0000,0.0000
5043,0.1741,0.0484,0.0027,0.0001,0.0022,0.0000,0.0001,0.0000,0.0000,0.0001
5044,0.9983,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5045,0.0151,0.0001,0.0000,0.0019,0.0001,0.6626,0.0000,0.0003,0.0000,0.0010
5046,0.8968,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5047,0.0009,0.0000,0.0000,0.0012,0.0004,0.0005,0.0079,0.0000,0.0081,0.0000
5048,0.2516,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0068,0.0000,0.0051
5049,0.0001,0.0008,0.0000,0.9815,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5050,0.9759,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
5051,0.6454,0.0011,0.0002,0.0018,0.0006,0.0038,0.0000,0.0000,0.0000,0.0000
5052,0.0066,0.0003,0.9695,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000
5053,0.9707,0.0630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5054,0.9905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5055,0.2767,0.8081,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000,0.0000,0.0000
5056,0.8290,0.0074,0.0001,0.0002,0.0001,0.0005,0.0000,0.0007,0.0000,0.0001
5057,0.0000,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5058,0.0012,0.0030,0.0004,0.0002,0.0008,0.0223,0.1499,0.0398,0.0169,0.0007
5059,0.0001,0.0005,0.0307,0.0000,0.0085,0.0017,0.0000,0.0000,0.2100,0.0001
5060,0.9896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5061,0.0140,0.0000,0.0000,0.0000,0.0003,0.0036,0.0001,0.0007,0.0000,0.0000
5062,0.3644,0.0018,0.0002,0.0004,0.0022,0.0001,0.0002,0.0000,0.0000,0.0004
5063,0.0023,0.0043,0.0010,0.0013,0.0127,0.0970,0.0109,0.0050,0.0109,0.0140
5064,0.1340,0.5828,0.0004,0.0011,0.0006,0.0000,0.0072,0.0000,0.0000,0.0003
5065,0.3889,0.0441,0.0001,0.0300,0.0001,0.0028,0.0000,0.0000,0.0000,0.0001
5066,0.0002,0.0002,0.0000,0.9122,0.0000,0.0000,0.0001,0.0000,0.0000,0.0049
5067,0.0002,0.0001,0.3311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5068,0.0021,0.0078,0.8764,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5069,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5070,0.9896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5071,0.9928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5072,0.0094,0.0001,0.0000,0.0011,0.0093,0.0000,0.5112,0.0001,0.0000,0.0007
5073,0.0000,0.0001,0.0000,0.8319,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000
5074,0.0041,0.4435,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5075,0.7142,0.0006,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5076,0.2078,0.0386,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000
5077,0.9991,0.0039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5078,0.0029,0.7621,0.0232,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
5079,0.0023,0.0011,0.0000,0.0000,0.0759,0.0000,0.0012,0.0008,0.0031,0.0058
5080,0.1554,0.9907,0.0000,0.0000,0.0000,0.0000,0.0207,0.0000,0.0000,0.0000
5081,0.2170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.1715,0.0000,0.0000
5082,0.0013,0.0001,0.0004,0.0018,0.0011,0.0006,0.0004,0.0017,0.0001,0.7824
5083,0.9959,0.1771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5084,0.7316,0.0001,0.0000,0.0000,0.0000,0.0000,0.0026,0.0000,0.0000,0.0000
5085,0.9785,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
5086,0.0005,0.9834,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5087,0.0011,0.0110,0.0045,0.0000,0.0190,0.0006,0.0039,0.0001,0.0153,0.0001
5088,0.1718,0.2657,0.0066,0.0005,0.0000,0.0001,0.0001,0.0001,0.0000,0.0005
5089,0.0305,0.0658,0.0168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000
5090,0.2824,0.0023,0.0000,0.0000,0.0002,0.0000,0.0586,0.0038,0.0000,0.0000
5091,0.1803,0.0751,0.0056,0.0202,0.0052,0.0085,0.1189,0.0375,0.0055,0.0223
5092,0.0151,0.8357,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5093,0.7962,0.0007,0.0001,0.0004,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000
5094,0.0403,0.0005,0.0180,0.0000,0.0060,0.0000,0.0052,0.0000,0.0000,0.0001
5095,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5096,0.0000,0.0000,0.0000,0.9934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5097,0.9943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5098,0.2455,0.0020,0.0003,0.0005,0.0070,0.0204,0.0024,0.0833,0.0003,0.0006
5099,0.9063,0.0131,0.0001,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000
5100,0.0021,0.9701,0.0000,0.0000,0.0000,0.0000,0.0088,0.0000,0.0000,0.0000
5101,0.0901,0.0002,0.0000,0.0000,0.0000,0.0000,0.1434,0.0002,0.0000,0.0000
5102,0.4965,0.0770,0.0012,0.0002,0.0007,0.0005,0.0004,0.0010,0.0001,0.0011
5103,0.9987,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5104,0.0197,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1662,0.0000,0.0046
5105,0.0049,0.0020,0.0000,0.6832,0.0001,0.0001,0.0025,0.0002,0.0000,0.0013
5106,0.8518,0.0001,0.0000,0.0001,0.0000,0.0000,0.0004,0.0000,0.0000,0.0002
5107,0.9852,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5108,0.1875,0.0050,0.0026,0.0516,0.0251,0.0003,0.0123,0.0001,0.0016,0.0007
5109,0.9883,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5110,0.1928,0.5417,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000
5111,0.0014,0.1663,0.0000,0.0203,0.0000,0.0043,0.0001,0.0000,0.0000,0.0000
5112,0.0025,0.0347,0.4106,0.0000,0.0001,0.0000,0.0007,0.0000,0.0000,0.0000
5113,0.0022,0.0061,0.0001,0.9001,0.0002,0.0010,0.0028,0.0000,0.0000,0.0001
5114,0.0001,0.2760,0.6592,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5115,0.0003,0.9852,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
5116,0.6014,0.0705,0.0000,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5117,0.2236,0.0000,0.0000,0.0073,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5118,0.0035,0.9970,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000
5119,0.0000,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5120,0.6014,0.0022,0.0000,0.0012,0.0001,0.0104,0.0000,0.0003,0.0000,0.0000
